date,cgdq,agdq2011,jrdq,sgdq2011,agdq2012,sgdq2012,spook,agdq2013,sgdq2013,agdq2014,sgdq2014,agdq2015,sgdq2015,agdq2016,sgdq2016,agdq2017,sgdq2017,hrdq,agdq2018,sgdq2018,GDQX2018,agdq2019,sgdq2019,GDQX2019
2010-01-03 08:55,920803,2950224,1533442,1955103,5289513,2212092,550401,11340529,8066294,20207616,13255760,30346078,27418351,28732157,24876771,37351037,35392777,21593871,35126418,40652504,13803595,39524330,53678377,
2010-01-03 09:00,920803,2952924,1542000,1955103,5294050,2217593,553901,11340529,8075296,20226316,13265262,30381078,27478128,28843205,24944325,37410037,35427346,21614871,35238418,40901549,13803595,39530830,53709377,
2010-01-03 09:05,922803,2953024,1542500,1957605,5297050,2231893,553901,11340529,8079798,20234316,13302462,30465198,27504628,28933261,24964503,37544053,35615946,21677871,35298918,41721024,13803595,39569830,53786611,
2010-01-03 09:10,923803,2954024,1545500,1957605,5306408,2234894,567901,11340529,8085298,20244816,13354962,30512312,27530628,28996961,24989503,37627353,35842446,21742371,35330918,42149125,13803595,39573330,53856311,
2010-01-03 09:15,930303,2954524,1550250,1960605,5313716,2241794,571401,11340529,8099409,20314316,13381982,30644157,27573628,29098127,25097903,37789853,35906946,21784371,35406119,42451625,13803595,39589830,53927268,
2010-01-03 09:20,930303,2957525,1550250,1960605,5316053,2242894,571401,11340529,8102909,20344153,13461582,30750357,27577628,29230764,25104903,38026564,36006948,21837371,35460619,42776112,13803595,39684330,54278958,
2010-01-03 09:25,940303,2959525,1552250,1962605,5317053,2246394,571401,11340529,8121409,20355653,13472582,30861543,27596728,29275264,25110703,38287864,36061450,21883076,35499456,42983612,13803595,39770330,54316158,
2010-01-03 09:30,940303,3031525,1552250,1965605,5329553,2248394,577401,11340529,8141909,20364153,13587082,30961544,27650728,29336764,25123719,38325364,36114727,21885576,35557960,43105612,13803595,40036330,54365158,
2010-01-03 09:35,943303,3031525,1552250,1966605,5333775,2249994,579901,11340529,8149009,20413653,13596682,31064544,27748228,29373101,25148819,38380864,36334339,21902223,35637460,43152112,13803595,40302330,54419559,
2010-01-03 09:40,943303,3033525,1563250,1967105,5336025,2253494,586401,11340529,8153509,20508653,13620718,31098744,27810728,29387003,25151819,38414864,36487838,21960423,35654460,43211812,13803595,40366330,54433759,
2010-01-03 09:45,943303,3035098,1566250,1967105,5356625,2253494,592401,11340529,8164509,20541422,13679818,31142228,27836228,29403516,25179319,38501864,36528839,22078405,35778960,43283412,13803595,40420330,54453259,
2010-01-03 09:50,944303,3035098,1569550,1968105,5389625,2254494,594401,11340529,8165509,20568122,13680318,31183528,27969228,29477516,25182319,38536364,36594839,22236250,35830460,43330412,13803595,40494330,54515259,
2010-01-03 09:55,945303,3044098,1570051,1968105,5391625,2255494,605401,11340529,8167009,20578172,13685818,31256798,28015828,29546810,25210373,39105964,36613839,22394305,36316960,43451912,13803595,40567880,54691991,
2010-01-03 10:00,945303,3046198,1573093,1970105,5410520,2255494,605401,11340529,8188509,20616172,13703318,31343834,28039828,29602826,25211873,39276369,36632839,22480592,36406460,43472412,13803595,40617880,54868601,
2010-01-03 10:05,955453,3047698,1573093,1970605,5416520,2255494,607401,11340529,8234009,20636309,13754318,31401550,28056828,29655995,25219415,39441969,36688839,22510192,36498626,43572928,13803595,40724780,54929941,
2010-01-03 10:10,956453,3049699,1573793,1970605,5424520,2255494,611901,11340629,8272110,20649309,13761318,31463446,28088176,29705599,25251456,39521669,36922839,22631692,36513626,43585931,13803595,40848780,54952941,
2010-01-03 10:15,957503,3057622,1575993,1972605,5435520,2257494,614401,11340629,8324860,20662249,13767318,31530046,28162778,29755999,25364556,39539669,37144678,22646192,36592626,43623931,13803595,40956280,55014941,
2010-01-03 10:20,967503,3063845,1576493,1972605,5436020,2258494,628401,11340629,8417960,20694848,13785818,31576546,28213778,29782999,25395056,40778669,37434978,22646192,36660631,43729931,13803595,41251203,55056941,
2010-01-03 10:25,973003,3065345,1581493,1974605,5441018,2258494,630501,11340629,8536227,20706850,13822318,31644546,28235180,29803165,25403207,40845753,37554619,22646692,36693331,43836431,13803595,41789403,55081941,
2010-01-03 10:30,974153,3076027,1581493,1975640,5446114,2259494,639767,11341629,8568760,20739450,13844518,31702046,28246180,29857442,25424207,41012962,37627119,22656692,36721831,43863431,13803595,42007250,55594441,
2010-01-03 10:35,974153,3079027,1581493,1975640,5447114,2260994,645433,11341729,8610195,20749950,13891118,31784546,28262180,29868942,25434207,41212203,37720119,22658192,36740231,43927931,13803595,42067750,55599441,
2010-01-03 10:40,1026653,3083164,1583294,1975640,5447114,2260994,646433,11341829,8657195,20764950,13915618,31875646,28262980,29911608,25436007,41382952,37946119,22658192,36762231,44003231,13803595,42144250,55666941,
2010-01-03 10:45,1026653,3087164,1583294,1976640,5448114,2260994,648183,11341929,8719009,20778453,13917618,32156548,28279080,29938477,25452007,41605863,38001619,22659192,36778731,44190331,13803595,42203750,55739441,
2010-01-03 10:50,1036235,3087164,1583794,1979140,5451614,2260994,652851,11342029,8776109,20844540,13934618,32264731,28307184,29965198,25505607,41733236,38040426,22659192,36816397,44432203,13803595,42264250,55796441,
2010-01-03 10:55,1036235,3091850,1584794,1979206,5457509,2260994,657438,11342029,8809309,21104840,13938618,32321431,28334684,30047298,25533107,41771487,38190426,22659692,36837797,44549887,13803595,42358750,55894444,
2010-01-03 11:00,1038734,3094374,1586994,1980207,5469009,2260998,659438,11342029,8826309,21391540,13940618,32348651,28411204,30088800,25553607,41796487,38396928,22661692,36852297,44633387,13803595,42390250,55994244,
2010-01-03 11:05,1038734,3101017,1603594,1981207,5470509,2262498,663938,11342029,8850309,21567540,13942118,32368151,28482904,30154500,25563607,41880162,38758738,22665192,36875297,44721907,13803595,42463250,56049754,
2010-01-03 11:10,1039234,3102017,1609594,1982208,5476509,2262498,694578,11350029,8876509,21790104,13977556,32386151,28593904,30188499,25569607,41934157,39017238,22675192,36894297,44890407,13803595,42491250,56078106,
2010-01-03 11:15,1040234,3102017,1613512,1983208,5484609,2262998,694578,11350129,8891709,22016156,14021862,32406706,28683004,30351154,25572107,41983571,39156038,22675192,36932297,45024907,13803595,42512250,56117706,
2010-01-03 11:20,1040234,3102017,1633612,1983208,5484609,2263998,696078,11350129,8921719,22185878,14062662,32486307,28732004,30580405,25572107,42016071,39261038,22675192,36940297,45056407,13803595,42543750,56158206,
2010-01-03 11:25,1042334,3102017,1633612,1984408,5485706,2264998,703078,11350130,8928719,22336019,14118161,32518444,28830704,30658087,25586080,42111916,39360038,22685694,36961297,45117407,13803595,42571750,56201986,
2010-01-03 11:30,1042334,3105567,1633612,1989408,5488006,2265998,718380,11350130,8940219,22458325,14129661,32565944,28839704,30738376,25592580,42152916,39417538,22685694,37048317,45201707,13803595,42612083,56222486,
2010-01-03 11:35,1042334,3106817,1638612,1990408,5503006,2265998,721880,11350130,8945219,22533345,14148561,32578944,28851704,30761487,25622410,42294216,39504838,22685694,37087317,45286407,13803595,42686805,56254486,
2010-01-03 11:40,1042334,3107817,1640112,1992908,5513007,2265998,721880,11369596,8955239,22681716,14175061,32623444,28871504,30791487,25639494,42298271,39566627,22685694,37222317,45307407,13803595,42797650,56515986,
2010-01-03 11:45,1043334,3108317,1645312,1994408,5537182,2266998,724880,11378196,8961239,22782791,14193677,32752899,28924003,30814653,25688676,42322271,39651128,22685694,37345650,45322907,13803595,42979151,56526986,
2010-01-03 11:50,1045334,3112317,1645812,1996408,5547182,2266998,725430,11378196,8964339,22866362,14212777,32866154,28946003,30868968,25691676,42365171,39886290,22686694,37548787,45410907,13803595,43330751,56542386,
2010-01-03 11:55,1045334,3112317,1645812,2001508,5579190,2267498,725930,11378296,8970116,22971825,14214777,32991654,28981003,30943970,25702676,42384671,40028790,22686694,37699287,45591907,13803595,43612720,56563386,
2010-01-03 12:00,1045334,3112817,1646312,2010508,5586759,2267498,727930,11378496,8985916,23083726,14219393,33029215,29006503,30968248,25759676,42410171,40284989,22686694,37838923,45596907,13803595,43794720,56601386,
2010-01-03 12:05,1045334,3112817,1646312,2012008,5590259,2267498,729930,11378496,8997459,23169526,14226993,33095374,29013503,31047549,25787723,42498371,40617089,22686694,38043423,45656907,13803595,43921220,56620386,
2010-01-03 12:10,1045334,3112917,1651312,2015008,5601254,2268498,729930,11380196,9082970,23333672,14238994,33159376,29053503,31146083,25864773,42602871,40765341,22686694,38116223,45710524,13803595,44020720,56649886,
2010-01-03 12:15,1045334,3115754,1651312,2018008,5606046,2268498,729930,11385196,9132139,23400672,14242494,33212907,29082003,31212463,25971673,42688371,40909307,22686694,38205899,45924524,13803595,44276730,56744386,
2010-01-03 12:20,1045334,3116254,1653512,2018008,5612941,2268498,731930,11385296,9194639,23432172,14269669,33230855,29095503,31295527,26019674,42890861,40956807,22686694,38256999,45984857,13803595,44452530,56754886,
2010-01-03 12:25,1045334,3117254,1655512,2020008,5615941,2272998,734930,11385296,9229089,23519692,14284669,33290165,29140402,31325577,26076496,43065132,40988307,22689194,38334999,46035857,13984395,44572030,56834886,
2010-01-03 12:30,1045334,3117754,1656512,2020008,5617941,2272998,736930,11386396,9283384,23704712,14285669,33361390,29188104,31369132,26302096,43230132,41034307,22689194,38361699,46095357,13984395,44735306,56973386,
2010-01-03 12:35,1045334,3117854,1661512,2020108,5627586,2274998,738930,11396396,9329304,23821873,14285669,33427295,29208706,31400932,26394595,43409035,41092807,22689194,38392199,46110957,13984395,44936841,57105886,
2010-01-03 12:40,1045334,3117854,1661512,2020108,5634886,2274998,738930,11535296,9345304,23894373,14316669,33474091,29271206,31426433,26467095,43519035,41214973,22689194,38421699,46271957,13984395,44981341,57275386,
2010-01-03 12:45,1045334,3117854,1662012,2033808,5639781,2274998,761430,11663722,9371559,23961268,14334669,33562260,29271206,31434952,26506095,43561135,41383973,22689194,38430549,46416526,13984395,45274833,57374705,
2010-01-03 12:50,1045334,3118354,1666012,2061608,5644781,2275498,764130,11745940,9413793,24035899,14334669,33621860,29309056,31447452,26673094,43632135,41452632,22689194,38450049,46627526,13984395,45344388,57582605,
2010-01-03 12:55,1045334,3118354,1666512,2063108,5654781,2275498,766130,11782440,9438793,24083899,14341759,33687360,29314056,31466954,26907148,43711585,41523798,22689194,38501048,46662026,13984395,45376376,57690565,
2010-01-03 13:00,1045334,3119054,1666512,2064108,5659281,2275498,767682,11873940,9477293,24120899,14360943,33717360,29323056,31477454,27206648,43776200,41588298,22696194,38541048,47018756,13984395,45431776,57722116,
2010-01-03 13:05,1045334,3119054,1667012,2064108,5659281,2275498,796066,11926440,9497593,24157719,14364543,33782593,29335669,31483954,27262728,43848920,41642798,22696194,38591548,47230857,13984395,45578331,57813117,
2010-01-03 13:10,1045334,3119054,1667012,2064108,5666358,2275498,796066,11941940,9537306,24181240,14364543,33842606,29362169,31485454,27300182,43871920,41671798,22696194,38601548,47480357,13984395,45646886,57848117,
2010-01-03 13:15,1045334,3120054,1668511,2065608,5671858,2275498,796066,11992052,9558556,24225040,14373043,33904106,29380169,31497454,27317182,43916420,41715798,22696194,38653548,47648857,13984395,45721901,57877617,
2010-01-03 13:20,1045334,3158054,1669011,2065608,5671858,2275498,796066,12007318,9576450,24274040,14379043,33950106,29416169,31511379,27323182,44051920,41735798,22696194,38710825,47830857,13984395,45837594,57889142,
2010-01-03 13:25,1045334,3164554,1676011,2068108,5671858,2275498,796066,12038418,9595952,24300040,14430543,34040406,29421169,31528979,27331182,44085975,41748798,22696194,38778825,47974957,13984395,45916594,57901142,
2010-01-03 13:30,1045334,3168054,1676011,2068108,5680005,2275498,797066,12077350,9633952,24327140,14444243,34153449,29454719,31559712,27357682,44144581,41821798,22696194,38801325,48029557,13984395,45942094,57939142,
2010-01-03 13:35,1045334,3169054,1678511,2068108,5688505,2275498,799566,12084350,9647996,24372240,14464243,34273949,29461219,31610212,27504794,44168581,41907898,22696194,38829325,48318057,13984395,46002094,57945142,
2010-01-03 13:40,1047334,3181554,1679511,2068108,5693782,2279998,808666,12111477,9652696,24412881,14480243,34423289,29576863,31643511,27514394,44185180,42054798,22696194,38877725,48482170,13984395,46061794,57967142,
2010-01-03 13:45,1047334,3182850,1683211,2068108,5696782,2291498,808666,12132855,9660276,24458381,14501743,34487456,29807413,31679874,27533396,44201710,42184298,22696194,38900125,48836839,13984395,46211446,58046142,
2010-01-03 13:50,1047334,3182850,1686411,2086609,5707382,2296498,809561,12249955,9680276,24483881,14513036,34570545,29905750,31722094,27565896,44226710,42360635,22696194,38905625,48949839,13984395,46292946,58174942,
2010-01-03 13:55,1047334,3183850,1700794,2086609,5717382,2298498,809561,12266955,9696778,24526881,14514036,34677045,29921750,31730827,27575396,44255210,42471135,22696194,38916803,49022339,13984395,46312446,58271308,
2010-01-03 14:00,1047334,3185850,1702294,2086609,5719382,2301498,809561,12270955,9706778,24583381,14518036,34766207,29927350,31753827,27596486,44265210,42496135,22696194,39011803,49087551,13984395,46362946,58292863,
2010-01-03 14:05,1047334,3186427,1704294,2089145,5719482,2305998,809561,12274455,9719842,24677881,14520036,34842485,29944350,31757715,27611486,44308710,42542635,22696194,39115523,49186889,13984395,46372946,58323363,
2010-01-03 14:10,1047334,3190528,1708494,2090145,5719482,2305998,814561,12278955,9733737,24869431,14523536,34933888,30006850,31765735,27636646,44321210,42613635,22696194,39318523,49463566,13984395,46439946,58333363,
2010-01-03 14:15,1047334,3191528,1708494,2090145,5719483,2309498,814561,12296129,9742906,25019933,14523536,35004888,30023550,31784435,27756646,44387810,42629135,22696194,39444723,49637967,13984395,46480446,58353463,
2010-01-03 14:20,1047334,3191528,1708494,2094345,5723683,2311498,815561,12313029,9772914,25112085,14523536,35140461,30024550,31875645,27789646,44420310,42648368,22696694,39464223,49915213,13984395,46525046,58358464,
2010-01-03 14:25,1047334,3191528,1709494,2096596,5727983,2326698,815561,12318529,9801726,25200435,14536036,35206361,30088550,31890645,27792646,44559310,42664368,22696694,39470223,50376347,13984395,46545046,58426414,
2010-01-03 14:30,1047334,3191528,1709494,2096596,5741483,2326698,815561,12343029,9838976,25256435,14536136,35323967,30121550,31925845,27857896,44600830,42704201,22696694,39486723,50428847,13984395,46596046,58441414,
